Engine Type,Engine Power,Distance,Towing Speed,Tow Type,Tow Size,Wind Speed,Current Speed,Wave Height,Sea State,Water Depth,Wind Direction,Maintenance History,Fuel Consumption,Pilotage Point,Berthing Point,Waypoints,Traffic
0,3000,4,7.462987924410607,2,7936,19.280077181782534,0.9059018758897586,0.33731736969907955,2.0977463596739625,19.867279947912074,7,1,883.1558550929274,"(-11.919013462465728, -32.75313157740712)","(3.5655410394884655, 44.775770140502885)","[(-14.36449228480636, 67.3181091108492), (-2.294032679729966, -91.67789078939389)]",6
0,2000,42,8.639415651103997,2,1368,0.7036945287877661,1.2678537534853953,1.10866614524172,3.32773096108697,6.359247436856711,1,1,862.5109146927357,"(43.924436070654366, 86.31313939417413)","(55.935269362819355, -115.37948586351578)","[(28.180727279188076, 175.15264327108707), (-64.03290253687514, -140.73943119708582), (60.832017790102384, -35.15381333826255), (-81.15241028004334, 36.62053006158152)]",2
0,3000,36,9.555049706784008,0,2188,17.116969347294532,0.6057075452348482,1.574198148650634,3.6972653402679496,8.397939997542412,4,1,1250.7453683326728,"(16.203545159399013, -57.50430454563265)","(27.35364762301124, -77.42564157651691)","[(44.99829303083595, 138.23950840184517), (84.91692699952446, 2.120607614781818), (17.743517828931147, -93.30941759690683), (-12.382219431819081, -77.37121900205341)]",6
0,3000,26,7.463486670007414,1,4416,1.7582488667678708,0.9799400875181132,1.755474078857726,3.6676178083125976,8.683965473600972,7,0,1023.7519602605784,"(53.15379515496761, 158.3281315397395)","(77.64211936422171, -149.98920724330458)","[(-43.82729587357475, -95.62075854209162)]",40
0,2000,5,3.928555039737854,1,8514,16.81830736454269,0.35079414016509425,2.583538739103152,1.2154571101634526,18.992960120641385,4,1,890.6855503973786,"(72.41891672086379, -162.30458949945216)","(89.85913801854107, -35.63943600994338)","[(10.142021300719819, -119.06536442938136)]",49
1,2000,6,2.4445703418437725,2,5778,0.4053924115431551,1.8552216762399156,0.36370271705582524,0.6184526671066348,15.507935998131144,6,2,607.1348441021254,"(45.03809667111486, 128.93102109374036)","(66.57394476356288, -3.2792608305382203)","[(85.36018909872524, 35.97225655872228), (58.237044514480345, 32.94954229838959)]",22
0,1000,29,6.304569625892335,2,5337,8.287642324950186,1.257585694585669,2.1504779403043646,4.633483607181076,15.445952488225458,7,2,716.5325191508778,"(14.80197860644384, 178.0704570533524)","(-17.219983479145483, 179.9343715307316)","[(-87.38751418365554, 54.83571957313029), (55.643945835175145, -142.17173868063335)]",22
1,2000,48,2.496968413566691,2,7992,0.9331527080462476,0.903528483741203,1.1802962438430002,2.560678068790698,13.654038624120874,2,1,1038.9089677024024,"(51.19355228430433, -60.42678030348381)","(-76.51544944096769, 11.51185441860062)","[(-16.6358837648377, -17.153512537318676), (2.550994767855272, 105.4659641764921)]",45
0,1000,43,8.676331797067201,0,6980,15.140614080710353,1.778647272005725,0.37653641686628503,0.5591423949061508,15.80823921202657,5,0,1071.0822672738896,"(75.3453419786116, 29.582767873725146)","(-70.9701040043035, 90.81310006157531)","[(53.59867421073443, 66.85764187950593)]",21
0,2000,33,4.388531028344131,2,3593,0.753846694374436,1.1131982480558607,0.30545251145704433,3.5492741857610453,17.449103682612552,6,2,648.9430478707127,"(62.7662146453647, -118.0045525736556)","(0.47259598444195206, 172.46261787491733)","[(-2.245270419236988, 178.15727392363902), (35.57555472072194, 41.39132833503365), (4.003139241004931, 28.074892067101246), (38.02817092394196, -84.16337403425263)]",46
0,2000,24,7.471068839952247,1,8117,15.6363676222666,1.9637360134993942,0.14666037048286595,4.388662693626707,15.861395962695761,2,2,1170.311304317708,"(53.006028523644176, 24.624892558954144)","(-82.95411165445475, -47.33690911945487)","[(82.50917287027755, -41.156046200121324)]",32
0,3000,41,9.217632868046524,0,2606,7.905009639511822,0.32844791238330706,2.970227047730891,0.8151087376141314,16.60961508344434,6,0,1394.3688427697225,"(87.48782983792859, -126.86591295844906)","(-8.1178536123072, 52.82820263329418)","[(78.97235984295398, -44.10988519560058), (-71.23611245355606, -52.77920645593399)]",48
0,2000,35,9.414439073859098,0,1873,5.092211591457129,0.728335445503689,1.7806919369383454,0.2997153934115071,17.374108939738267,0,2,846.3107351701369,"(-56.804953847431314, 96.33359785482878)","(79.33021373672244, -88.66154963239762)","[(74.60537041527894, -21.25251076355906)]",17
0,1000,31,8.43610786901342,1,4838,19.54605318188071,1.3923729663215034,2.4398996549087406,3.953209527026095,18.11710479722936,1,0,745.3193439394161,"(-26.905824486225896, 174.03931866130148)","(-31.683583225115612, 136.50150302899772)","[(45.594182157505685, -146.6755588448702), (-11.97072920316215, -101.29313040471602), (-70.2839637497384, -121.62668121261484)]",27
0,2000,48,5.171552496968038,0,1151,9.346051343217033,1.640747693283986,0.34079976805346646,1.5298672348032079,12.150112790060312,7,2,611.5690397089317,"(-48.288722906683795, -15.812946387718227)","(-38.832390241262985, -165.30808848689807)","[(41.23006877871285, -144.35217096188484)]",48
1,3000,5,9.449126744271762,1,2715,8.452502923202243,1.0863680010538943,0.4646636099273699,3.079103453578655,17.97910315377093,4,1,413.23690116407647,"(57.00724161073066, 82.98720778759952)","(-12.974429625192826, 95.81837490180607)","[(-14.955348547902616, 63.753317287625634)]",18
0,3000,49,6.406804470541943,2,5017,10.040073085473642,0.579699404916519,1.737044050589247,0.4116024217482783,13.339697718718858,2,1,1443.5002571696657,"(52.22081812736724, -119.85100337585263)","(-69.88104689670743, -68.07272168323809)","[(74.98589047726938, 129.27628816084592), (20.007705650354765, -71.16294760028984), (37.46758723682116, -34.42601496835559), (70.07317021899192, 25.31147334841782)]",46
1,3000,35,7.392981146616948,2,4219,8.809811815330697,0.9303314044714208,2.2864040044388942,4.524353359271002,11.074399728428787,2,1,1198.1630203947796,"(-6.2893278610631285, 167.65920707718385)","(75.368129562317, 142.91594693808793)","[(19.154488622916034, -124.68447925576015), (27.288249598842242, 112.85426665676329)]",23
1,1000,29,3.430407509324782,2,3217,3.771000901402266,0.5830087442085103,1.0972202766705503,3.1161109238872124,18.848963105837,2,2,421.1818177704187,"(-30.093008186557597, -159.7789495421797)","(-10.407588921227244, 102.6202997826212)","[(27.662867866791842, 160.1139384001222), (22.019980072476585, 156.70764464452049), (13.997876016296829, -97.45169281157156)]",22
0,1000,14,4.829772266300453,1,7781,0.01742633275477745,0.036748169169845246,2.0525408384736914,3.742381379289947,12.745473317105642,1,1,845.7168117282064,"(52.23237202123701, -98.17152306183286)","(54.10803853047963, 121.86503061231002)","[(1.2335314228184018, 162.0239883699528), (-50.499087225767965, 133.64168323838885), (33.56646815120783, 160.42352883347428), (-83.52059023716426, -9.37280492257301)]",8
1,2000,42,5.985971107985558,2,8416,6.337732370426908,1.9447829390954119,1.262067296533181,1.0663044825704027,16.24428943266029,3,1,1344.421573070787,"(81.21704160123284, 158.167029270633)","(-64.23831538590528, 92.19034801004562)","[(56.82047803409492, 116.7665502943371)]",45
1,1000,32,3.1195738947110696,0,6855,15.490891423300246,0.035333420282700034,0.8871837666024783,4.9482960894982675,8.139135838368352,7,2,785.3263646307543,"(32.42588686216064, -93.84904097067141)","(73.74801046030007, -144.75659231587656)","[(43.54998364606985, -20.082539644500514), (6.131926572466597, -55.78475363041838), (-39.321080749097995, 95.68274559575241), (9.165270761863681, 172.26212697341816)]",30
0,3000,48,8.770583543737715,1,5113,6.1449680249102645,1.1404717300903704,0.5706465701845838,1.0210685243734767,12.538885680376351,5,2,1774.2640302982309,"(46.88274592749738, -101.06807385450388)","(-30.74540593139234, 16.589598713610002)","[(27.866111022752236, 127.56065888972233), (-60.281919330400434, -50.32668821652376), (14.801598630238928, -10.102149544212097), (16.050725865143548, 170.63688233143614)]",33
0,1000,31,2.5823115479091374,2,7475,3.231333669343628,1.5171976191979257,1.4203028213261977,1.9756910659444697,18.70570676881168,7,2,827.5516579851833,"(33.64778232922188, 60.0858657400521)","(40.12259095758054, -26.391492181090342)","[(-63.13293546581345, 56.66488713656875)]",19
0,1000,27,5.083734120088614,0,2961,14.479259433734036,0.8073884353507155,1.6616033457523407,1.8870071515888953,14.218760436974506,3,2,433.3608212423926,"(0.776127388271675, -5.606773728029054)","(-75.22158759837508, -32.803825419666566)","[(-75.70207433043414, 1.504954194795431), (-16.34953219823278, -112.19776543026167), (29.33966829456081, -126.40982435818255)]",20
0,2000,29,4.574728126809207,0,4796,6.155989029883726,0.8756621491684964,2.510072492647569,0.37090895264087653,9.883862860881509,7,1,744.934231354934,"(63.24949179775564, 123.13661278930846)","(-64.97892245192001, 145.72473057251472)","[(63.02288261357461, -103.24528207967194), (-47.1934499596255, -44.10154682401054), (22.54657644417479, 28.103046826009972)]",10
0,2000,45,6.894816538977681,1,9286,13.466476819327175,1.0820837796847251,2.4724691330468396,0.07778208925416696,15.27539018835209,5,0,1549.1334885079914,"(-45.664469619430555, -60.85551502044272)","(32.99599162256021, 153.16829154912637)","[(-80.47417994441749, 41.81230000186008), (-18.350177183821884, -39.2474198906084), (-76.32165231866166, 91.66664655575983)]",12
0,2000,31,2.8094895172660896,0,1573,12.840670995066395,1.827177687582122,1.7076492707146862,2.8695707378936586,9.944939855814063,3,0,331.4883500704976,"(71.16150779986003, 1.2668741088434103)","(81.01469351221039, 90.86242686865887)","[(74.42947524769812, 76.25866473615213), (79.98445082408787, -10.231163029305947), (27.721816872232353, -175.2688098473354), (60.90052517754086, -170.3670413770372)]",46
0,3000,33,5.840259736662459,1,1278,16.246606485590974,1.9040965072566216,0.0322683880477046,3.800415515640871,8.490485298559488,0,0,705.9857139295834,"(0.41693617141606865, -123.24250074075381)","(57.83214679141847, -169.60705163177502)","[(-76.54481574411406, 91.9087722837798), (-45.59711099351106, 15.321920607138026)]",1
1,2000,15,8.848664112237811,0,9025,15.918965941794966,0.47762900629754945,1.0553033221742085,3.1693184250031563,13.212652832996557,2,2,1167.9599233671343,"(17.828298670291545, -62.032931221282)","(-21.013812669152742, -55.72314223190959)","[(61.04431160348017, -152.16924321106512), (24.300314167853287, 112.44806266672515), (36.49447257302717, 87.57329839500744), (-53.19517449324946, 161.0364039530433)]",13
0,1000,26,6.172148364321711,0,4589,3.9888642152837828,0.9463167026263131,0.4262950015125847,0.8813310546865794,9.18686125601895,7,1,619.3758574723645,"(75.3541897011205, -59.707565484140176)","(-47.497758092963636, 13.58613758034295)","[(33.74085690108403, -153.0997546502204), (-41.56655362637843, 24.774934523619947), (49.11540644529194, -76.44811402054431)]",47
0,3000,17,6.799193351651164,0,5742,12.09430845051357,1.523322840137384,1.8872193739438994,1.0097960386098555,17.363739125377414,3,0,920.9588609342095,"(59.841670797150755, 23.105604122128653)","(-83.2251755628259, 48.32187119427462)","[(50.56536599935012, -9.70493853968)]",23
1,3000,11,9.067416871936672,0,9008,19.436863897691357,0.892019393819095,0.4429038316588374,2.737164642346448,6.426268850337749,0,0,1200.0247567739102,"(43.226569257393265, -176.46945350612995)","(-57.70724100137061, -100.4657890200047)","[(38.821397404671416, 113.44667266329947), (-59.97619068924842, 130.30687442939302)]",23
0,1000,42,9.039752900755262,0,9950,15.304693529534868,0.6575465802373937,0.2611772580369498,4.115899213888171,11.051534620189038,1,0,1374.669621831721,"(32.492456472400036, -124.56975427291593)","(-59.69539520956758, -91.09078313218505)","[(-46.9943976853073, 170.3295724844677), (49.34976822950617, 94.94916027447522), (-87.55751120703422, 49.5898808674155)]",34
0,3000,13,5.194065661342689,1,1773,4.121568341255619,0.782417789059223,0.8061606216897449,3.466394683534312,6.3908126976805,7,2,379.86856079236486,"(77.56268872057794, 76.07912514944172)","(-89.83551074131486, -18.95239988344636)","[(-44.351558098808674, 164.02296081941194), (70.33959713771057, 5.9350085849888785), (-83.59499714766525, -126.69726868479106)]",5
1,3000,34,9.611187250370197,0,4487,11.465299618091343,0.5580961586399715,2.1620470934075398,3.396725026704486,8.857780473192987,4,0,1429.0410995377601,"(77.95202889568924, 142.07845476137777)","(29.413919307000782, 72.29366035532496)","[(2.2008814626743174, -124.94553900546725)]",6
1,1000,13,7.856490980755337,1,5590,2.351256982670298,0.41311879143560803,0.817931568281521,2.8932770865482107,16.378411797803334,4,0,661.1343827498193,"(71.68423020691375, -136.51938655251647)","(-12.799828673857448, -109.99480870048623)","[(45.340552172501816, 22.13931224051555), (62.0574042800238, 129.22490851445218)]",13
0,3000,46,7.388924765522396,1,6107,6.095815427484399,0.9503685862791691,0.4199799373204687,0.015059591147908447,14.902500043236941,0,1,1630.3716176420908,"(-42.908427926154616, 106.6093692395853)","(-51.209215774939985, -67.17436830957442)","[(-45.97898520400831, -127.02326731900719)]",22
0,2000,45,7.929594201038334,2,9617,1.1789835243653624,1.0529261384421167,2.699550690037236,4.761526853066629,15.205307229520802,1,0,1675.36347809345,"(79.8007856474295, 173.17431363898055)","(-71.64170713934966, -16.20450390338803)","[(-3.9630066722512964, -18.514417240669047), (81.7514441018804, 30.139266784082878), (-0.8417111397006067, -142.05725535430622), (18.05484550875586, 32.74435626271193)]",46
0,2000,12,9.363681798646223,1,4305,1.4675196220698838,0.879424196623299,0.8257959381439058,3.0120505080350934,9.932356049543184,1,0,655.2283631675093,"(-85.6046828274594, -148.29973669349587)","(58.77965598883847, -177.03747494292355)","[(86.34522437232181, 172.76512971335734), (-46.46688840615108, -68.00748141553089)]",43
0,3000,2,9.178370828607214,0,8699,15.278011915904667,0.3704766085633675,0.2929828445084274,0.21607250759927144,10.307345061320326,4,1,924.9702249716433,"(31.46314662061208, 125.8323789285335)","(-0.6909084054088197, 133.30581605562833)","[(61.69336775743972, 30.63803966786898), (-61.88449110410048, -31.699706502225155), (48.016571075424, 168.03961421771976)]",11
0,2000,21,4.8871829448824355,2,8010,18.743961567888668,0.957393427755044,0.8538029580966229,0.2753828216593496,17.895799631987295,6,2,1006.2616836850623,"(43.96815773169004, -31.955156259932068)","(42.77837793822084, 82.32920960004412)","[(-29.214468189053328, 124.06646043140717), (23.41830832490011, 61.877521686349496), (28.87883728834295, 150.52323378236014)]",28
0,2000,33,9.02826147514093,0,9793,11.185510293884207,1.7247657037173696,1.9580743589629557,3.080339156501166,16.91498937821977,3,1,1575.1652573593014,"(55.077933848840274, 126.57673186344425)","(74.67670536124521, 10.178485621085912)","[(-58.915742145790354, -137.87121085272685), (-78.69105649212733, 13.81891520296918), (13.928979770583808, 11.365755658397859), (35.343777149304415, 136.86549462850553)]",21
1,1000,10,6.127938459665138,2,8364,8.817960903211969,1.34700191006921,1.6986114375105914,4.361611885876057,7.264884586014657,4,1,897.6793845966515,"(-55.448341905186446, -118.77928736136583)","(8.855122761763894, 33.476119346596676)","[(72.7945976560442, -117.4347458869266), (-17.15454151359829, -59.909555091705954)]",36
0,1000,21,3.1739194820272525,1,4550,6.675279115052493,0.0590603198190669,0.0761823714204708,1.8873503316190305,7.554490266917284,6,2,521.6523091225723,"(38.617156866542814, -148.58227179718054)","(74.52027206459613, -96.89938680580286)","[(-5.762772925445688, 149.81185409839122), (70.16959512906877, -173.12501012562058)]",27
0,2000,36,6.570059477709501,2,3924,18.103938248379325,0.12248733645193233,2.451362259440477,3.1928780739969698,15.82977158362532,1,2,865.4442823950841,"(-32.02096890801618, 150.66126365512656)","(80.74156087370127, 105.71627796182713)","[(-44.04480994371173, -160.95313335373066), (9.335523167062377, 160.49703018387567), (-35.17280931517024, 14.660367778513319)]",31
1,2000,45,6.125980418156547,2,5461,9.862482960334189,0.7200009978782038,0.26749226198000375,0.9005596912235292,10.283017336055355,2,1,1097.438237634089,"(26.54807210227709, 118.78539431637029)","(-12.806225453275786, -166.40460146385016)","[(-11.36749259999091, -103.40157316804913), (-75.22633156988924, 142.44282460622168), (-87.35064701742549, 36.46108853602465)]",5
1,3000,35,7.958765423873265,2,7648,14.061198080112312,0.9549501392386908,1.2538010940602113,1.6758730282528926,6.925517105454491,6,1,1600.4703695066928,"(-60.32119746313607, 78.11164396375119)","(23.932374331009285, 32.80500552853215)","[(41.261020541891014, 99.64443268269645), (-84.82905219289852, -8.64066765126148)]",13
